stage,variant,scope,cv_scheme,feature_set,n,n_pos,AUC,PR_AUC,CP16_single:xpr_fp_db_Recall_at_FPR_1pct,CP16_single:xpr_fp_db_Recall_at_FPR_5pct,CP16_single:xpr_fp_db_Recall_at_FPR_10pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:xpr_late_db_Recall_at_FPR_1pct,CP16_single:xpr_late_db_Recall_at_FPR_5pct,CP16_single:xpr_late_db_Recall_at_FPR_10pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:xpr_all_db_Recall_at_FPR_1pct,CP16_single:xpr_all_db_Recall_at_FPR_5pct,CP16_single:xpr_all_db_Recall_at_FPR_10pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_fp_Recall_at_FPR_1pct,CP16_single:s3_fp_Recall_at_FPR_5pct,CP16_single:s3_fp_Recall_at_FPR_10pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_late_Recall_at_FPR_1pct,CP16_single:s3_late_Recall_at_FPR_5pct,CP16_single:s3_late_Recall_at_FPR_10pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_all_Recall_at_FPR_1pct,CP16_single:s3_all_Recall_at_FPR_5pct,CP16_single:s3_all_Recall_at_FPR_10pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_1pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_5pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_10pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_1pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_5pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_10pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:f_r_fp_Recall_at_FPR_1pct,CP16_single:f_r_fp_Recall_at_FPR_5pct,CP16_single:f_r_fp_Recall_at_FPR_10pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:f_l_fp_Recall_at_FPR_1pct,CP16_single:f_l_fp_Recall_at_FPR_5pct,CP16_single:f_l_fp_Recall_at_FPR_10pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_1pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_5pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_10pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_1pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_5pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_10pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_80pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_90pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_95pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_1pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_5pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_10pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_80pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_90pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_95pct,CP16_single:gamma_delay_linear_Recall_at_FPR_1pct,CP16_single:gamma_delay_linear_Recall_at_FPR_5pct,CP16_single:gamma_delay_linear_Recall_at_FPR_10pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_80pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_90pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_95pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_1pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_5pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_10pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_80pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_90pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_95pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_1pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_5pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_10pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_80pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_90pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_95pct
stage2,new_theta0_posz_cp16,component:geo,stratified5,CP16_single:cp_phase_slope_delay_s,530,67,0.8488765674865413,0.6614618064701164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3880597014925373,0.6268656716417911,0.7164179104477612,0.3174946004319654,0.6414686825053996,0.7321814254859611,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,CP16_single:cp_phase_residual_circvar,530,67,0.6911447084233261,0.2556841578299855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04477611940298507,0.13432835820895522,0.2835820895522388,0.5853131749460043,0.7732181425485961,0.8466522678185745
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:xpr_fp_db,833,370,0.5252933278851206,0.4634834640392121,0.0,0.05405405405405406,0.12972972972972974,0.7861771058315334,0.8898488120950324,0.9546436285097192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:xpr_late_db,833,370,0.5618586188780573,0.5111297481538166,,,,,,,0.02702702702702703,0.07837837837837838,0.15675675675675677,0.7494600431965442,0.8531317494600432,0.9071274298056156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:xpr_all_db,833,370,0.5026034673982838,0.43955201201115,,,,,,,,,,,,,0.002702702702702703,0.043243243243243246,0.08108108108108109,0.8056155507559395,0.896328293736501,0.9352051835853131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:s3_fp,833,370,0.5187963341311074,0.45545483024430344,,,,,,,,,,,,,,,,,,,0.008108108108108109,0.05675675675675676,0.0945945945945946,0.7580993520518359,0.8920086393088553,0.9676025917926566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:s3_late,833,370,0.5595703695055747,0.513748519064597,,,,,,,,,,,,,,,,,,,,,,,,,0.03513513513513514,0.0945945945945946,0.16756756756756758,0.755939524838013,0.8617710583153347,0.937365010799136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:s3_all,833,370,0.4794115930185045,0.4275827874291601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005405405405405406,0.03513513513513514,0.08648648648648649,0.8012958963282938,0.9136069114470843,0.958963282937365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:delta_tau_l_given_r_s,833,370,0.5959313525188256,0.5637380905875395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03513513513513514,0.17297297297297298,0.21351351351351353,0.7580993520518359,0.8984881209503239,0.9438444924406048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:delta_p_l_given_r_db,833,370,0.500443640184461,0.45016541571533997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013513513513513514,0.051351351351351354,0.0972972972972973,0.7840172786177105,0.896328293736501,0.9460043196544277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:f_r_fp,833,370,0.5329986574047049,0.45899763732854826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002702702702702703,0.04864864864864865,0.08648648648648649,0.734341252699784,0.8552915766738661,0.9330453563714903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:f_l_fp,833,370,0.5288482867316561,0.45601462355588057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016216216216216217,0.04594594594594595,0.07567567567567568,0.6976241900647948,0.8725701943844493,0.9524838012958964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:delta_f_l_minus_r_fp,833,370,0.4848111610530617,0.42784911476915694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008108108108108109,0.03513513513513514,0.08378378378378379,0.7796976241900648,0.9028077753779697,0.9352051835853131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:lambda_l_late_fraction,833,370,0.6055746891600023,0.5838847836088529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02972972972972973,0.1891891891891892,0.2918918918918919,0.7494600431965442,0.8941684665226782,0.9568034557235421,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:gamma_anchor_linear,833,370,0.46996672698616543,0.42322488782892626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008108108108108109,0.043243243243243246,0.0918918918918919,0.8207343412526998,0.9157667386609071,0.9632829373650108,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:gamma_delay_linear,833,370,0.5356896853657113,0.4713056464867569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016216216216216217,0.05945945945945946,0.0972972972972973,0.7688984881209503,0.857451403887689,0.9244060475161987,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:cp_phase_slope_delay_s,833,370,0.5756990251590683,0.4992830497457943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016216216216216217,0.05945945945945946,0.11891891891891893,0.6760259179265659,0.8920086393088553,0.9524838012958964,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP16_single:cp_phase_residual_circvar,833,370,0.5003268927674975,0.44364203106843647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010810810810810811,0.05675675675675676,0.10540540540540541,0.7624190064794817,0.8617710583153347,0.9308855291576674
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:xpr_fp_db,900,437,0.5445779440619579,0.6042530233712615,0.14645308924485126,0.18993135011441648,0.21739130434782608,0.8056155507559395,0.9071274298056156,0.9632829373650108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:xpr_late_db,900,437,0.6302741547266608,0.6718596365045935,,,,,,,0.17620137299771166,0.23569794050343248,0.2951945080091533,0.6997840172786177,0.8358531317494601,0.9049676025917927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:xpr_all_db,900,437,0.5854713316298541,0.6370499728649055,,,,,,,,,,,,,0.15789473684210525,0.2151029748283753,0.2608695652173913,0.7710583153347732,0.8596112311015118,0.9114470842332614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:s3_fp,900,437,0.5447954095022512,0.6059582415171028,,,,,,,,,,,,,,,,,,,0.15560640732265446,0.18764302059496568,0.21739130434782608,0.7991360691144709,0.9157667386609071,0.958963282937365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:s3_late,900,437,0.629854051035185,0.6716376473779126,,,,,,,,,,,,,,,,,,,,,,,,,0.17391304347826086,0.2334096109839817,0.2974828375286041,0.7062634989200864,0.838012958963283,0.9092872570194385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:s3_all,900,437,0.5851154790911922,0.6367288172812802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16247139588100687,0.20823798627002288,0.2494279176201373,0.7688984881209503,0.8639308855291576,0.9114470842332614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:delta_tau_l_given_r_s,900,437,0.5707528752390882,0.5872573170475615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034324942791762014,0.14645308924485126,0.20823798627002288,0.8207343412526998,0.9460043196544277,0.9870410367170627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:delta_p_l_given_r_db,900,437,0.5826195689241885,0.6362823102249899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15789473684210525,0.2219679633867277,0.2631578947368421,0.7861771058315334,0.8682505399568035,0.9222462203023758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:f_r_fp,900,437,0.5167621372898864,0.4902098047592139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.038901601830663615,0.11899313501144165,0.7688984881209503,0.9092872570194385,0.9416846652267818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:f_l_fp,900,437,0.5903346496582332,0.6057443544244394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12814645308924486,0.15102974828375287,0.18306636155606407,0.6673866090712743,0.8315334773218143,0.9028077753779697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:delta_f_l_minus_r_fp,900,437,0.5500343496547736,0.5597519847033533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05034324942791762,0.12585812356979406,0.18306636155606407,0.7408207343412527,0.8639308855291576,0.9460043196544277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:lambda_l_late_fraction,900,437,0.6593255605913084,0.6907116580360226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06178489702517163,0.3112128146453089,0.39359267734553777,0.7213822894168467,0.8725701943844493,0.9460043196544277,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:gamma_anchor_linear,900,437,0.48718683740998653,0.5069628218803482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034324942791762014,0.06178489702517163,0.13729977116704806,0.838012958963283,0.9136069114470843,0.9676025917926566,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:gamma_delay_linear,900,437,0.5883230943355194,0.6036862377443609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07093821510297482,0.14874141876430205,0.21739130434782608,0.7494600431965442,0.838012958963283,0.91792656587473,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:cp_phase_slope_delay_s,900,437,0.47993634193475054,0.5312476051555921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07780320366132723,0.15102974828375287,0.18077803203661327,0.8142548596112311,0.9092872570194385,0.9611231101511879,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP16_single:cp_phase_residual_circvar,900,437,0.5460458357839382,0.5163767745932546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004576659038901602,0.06407322654462243,0.13501144164759726,0.7062634989200864,0.8488120950323974,0.9244060475161987
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:xpr_fp_db,300,135,0.5351739618406284,0.4728000260563177,0.0,0.044444444444444446,0.1037037037037037,0.7454545454545455,0.9151515151515152,0.9454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:xpr_late_db,300,135,0.5425364758698091,0.48822834913981206,,,,,,,0.022222222222222223,0.044444444444444446,0.1259259259259259,0.7272727272727273,0.8303030303030303,0.8606060606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:xpr_all_db,300,135,0.47393939393939394,0.42187113291996065,,,,,,,,,,,,,0.0,0.022222222222222223,0.05185185185185185,0.7878787878787878,0.9151515151515152,0.9393939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:s3_fp,300,135,0.5318069584736251,0.4827845321704862,,,,,,,,,,,,,,,,,,,0.022222222222222223,0.08888888888888889,0.11851851851851852,0.7333333333333333,0.8727272727272727,0.9757575757575757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:s3_late,300,135,0.5414141414141415,0.49226303296782237,,,,,,,,,,,,,,,,,,,,,,,,,0.022222222222222223,0.05185185185185185,0.1111111111111111,0.7272727272727273,0.8484848484848485,0.9030303030303031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:s3_all,300,135,0.44597081930415267,0.40797155531143175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.022222222222222223,0.02962962962962963,0.8424242424242424,0.9212121212121213,0.9454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:delta_tau_l_given_r_s,300,135,0.5969921436588105,0.5646165712516418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.14074074074074075,0.1925925925925926,0.7090909090909091,0.9272727272727272,0.9878787878787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:delta_p_l_given_r_db,300,135,0.48287317620650955,0.439305104884565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.037037037037037035,0.06666666666666667,0.8181818181818182,0.9151515151515152,0.9515151515151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:f_r_fp,300,135,0.5354433221099888,0.47218378215268086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05925925925925926,0.1037037037037037,0.7757575757575758,0.9151515151515152,0.9818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:f_l_fp,300,135,0.4584511784511785,0.4149784475632979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.014814814814814815,0.044444444444444446,0.8181818181818182,0.9272727272727272,0.9454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:delta_f_l_minus_r_fp,300,135,0.49037037037037046,0.4368183234102455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.022222222222222223,0.05925925925925926,0.8121212121212121,0.9333333333333333,0.9878787878787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:lambda_l_late_fraction,300,135,0.5900336700336699,0.5671801182847556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02962962962962963,0.16296296296296298,0.2222222222222222,0.6848484848484848,0.8484848484848485,0.9272727272727272,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:gamma_anchor_linear,300,135,0.437979797979798,0.4131015451789586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.022222222222222223,0.08888888888888889,0.8666666666666667,0.9333333333333333,0.9696969696969697,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:gamma_delay_linear,300,135,0.5269584736251403,0.4749224802191587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014814814814814815,0.07407407407407407,0.0962962962962963,0.7575757575757576,0.8303030303030303,0.9212121212121213,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:cp_phase_slope_delay_s,300,135,0.561391694725028,0.5031782798444577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.06666666666666667,0.11851851851851852,0.7818181818181819,0.9333333333333333,0.9575757575757575,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP16_single:cp_phase_residual_circvar,300,135,0.49562289562289563,0.4388551096946893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.022222222222222223,0.05925925925925926,0.8181818181818182,0.8484848484848485,0.9090909090909091
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP16_single:xpr_fp_db,300,138,0.451556629092861,0.43097594650431004,0.007246376811594203,0.007246376811594203,0.07246376811594203,0.845679012345679,0.9382716049382716,0.9876543209876543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
